id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
16025263926948943872,0,14102914,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,9a9ee266,2992fe61,a1a7a957,1,0,17016,320,50,1873,3,39,-1,23
10143663570972342272,1,14102107,1005,1,d9750ee7,,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d637f7d3,1aa0e912,1,0,17753,320,50,1993,2,1063,-1,33
9040877653405956096,0,14102214,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cac01ccb,05e70df4,1,0,21853,216,36,2524,0,35,-1,221
3023991299166124032,0,14102903,1005,0,9d5dba0f,964a3bd1,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7ebb0fc2,a94d1405,1,0,22987,320,50,2657,3,38,100077,23
3125404144031153664,0,14102222,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,76dcad6a,4ea23a13,1,0,4687,320,50,423,2,39,,32
15549694075910336512,0,14102311,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,690d293d,d6b5c09e,1,2,20998,320,50,2369,0,809,,46
886018866148418176,0,14102602,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2d4a0d55,684581ce,1,0,16615,320,50,1863,3,39,-1,23
1005663847294916864,0,14102315,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,69638e28,04f5b394,1,0,15704,320,50,1722,0,35,-1,79
14382581275359784960,1,14102907,1005,0,83a0ad1a,,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9d4d0f44,1f0bc64f,1,0,23722,320,50,2716,3,35,100119,23
10522335141374496768,1,14102611,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,589e481d,4ea23a13,1,0,15706,320,50,1722,0,35,-1,79
7028971607805067264,0,14102402,1005,0,85f751fd,c4e18dd6,50e219e0,5bea6a27,7801e8d9,0f2161f8,a99f214a,3bcd11af,2ea4f8ba,1,0,20508,320,50,,3,163,-1,61
8256228273971528704,0,14102405,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8a014cbb,5096d134,1,0,15702,320,50,,0,35,-1,79
8288150033067554816,0,14102305,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0b273be9,a0f5f879,1,0,22102,320,50,2545,0,35,-1,221
17754585889202434048,0,14102508,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f928ae17,1617d758,1,0,20312,320,50,1780,0,1711,100077,48
11765635380680464384,0,14103016,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2e29ce22,04f5b394,1,0,22815,320,50,2647,2,39,100148,23
9105784888737600512,0,14102820,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8ebf48e7,3f3d3fa8,1,0,17037,320,50,1934,2,39,-1,16
1370163038586117888,1,14102905,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,8dbb5b90,336a1ca0,8d4d7618,1,0,23143,320,50,,0,35,100034,221
7524985003375192064,0,14102811,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,98bf4aa2,6f21a189,1,0,22683,320,50,2528,0,39,-1,221
6724213224134419456,0,14102909,1005,1,ce3307ec,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af9205f9,f60c2fd3,1,0,23626,320,50,2707,3,937,100156,61
11848304276137619456,0,14102319,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a42b7439,4ceb2e0b,1,0,15704,320,50,1722,0,35,,79
1236974790239107328,0,14102301,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,c861e7d0,5096d134,1,0,21837,300,250,2523,0,35,100084,221
4129095334671050752,0,14103011,1005,0,85f751fd,c4e18dd6,50e219e0,442cfede,2347f47a,cef3e649,52b8b3e9,e060b170,f4aaaa3d,1,2,23993,320,50,2748,0,35,-1,79
7907938782792566784,0,14102721,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d741db27,779d90c2,1,0,19772,320,50,2227,0,935,-1,48
12771576579907780608,0,14102722,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,,a99f214a,17d8578f,be87996b,1,2,16208,320,50,1800,3,167,,23
13846652873588553728,1,14102511,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8dfde507,5db079b5,1,2,15701,320,50,1722,0,35,-1,79
3566945655102821888,0,14102107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1c7b688a,9c7b6730,1,0,15699,320,50,1722,0,35,,79
14250648171983476736,0,14102406,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,5c2029ff,f51246a7,1,0,20277,320,50,2281,3,47,100182,42
6658898545606405120,0,14102615,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8643c4d8,2cd8ff6d,1,0,20395,320,50,2340,3,1065,100111,159
17440068041676937216,0,14102607,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8755dd74,d17a0181,1,0,15708,320,50,1722,0,35,-1,79
12314520327133843456,0,14102816,1005,1,5b4d2eda,,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b7d6d9d0,d4897fef,1,0,16208,320,50,1800,3,167,100079,23
15828388981406978048,0,14102206,1005,0,85f751fd,,50e219e0,c9a46cd9,2347f47a,0f2161f8,a99f214a,5572d294,428bcb95,1,0,21790,320,50,2513,3,35,-1,68
14172608109841172480,0,14102716,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c4f2377f,1ccc7835,1,0,20108,320,50,2299,2,1327,-1,52
17963464823872690176,0,14103015,1005,0,85f751fd,c4e18dd6,50e219e0,c9c71cd2,ae637522,cef3e649,a99f214a,9e6fa419,2692a96a,1,0,23866,320,50,2736,0,33,100170,246
5770894340204293120,0,14102909,1005,0,38f4081a,a87042d5,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fc53c803,c144e605,1,0,8330,320,50,761,3,175,100079,23
9660111204709474304,0,14102204,1005,0,85f751fd,c4e18dd6,50e219e0,de05bda4,7801e8d9,0f2161f8,d3fed43b,8c16bc46,7ac6007f,1,2,19251,320,50,2201,3,35,100126,43
15010287679640393728,0,14103014,1005,1,f0ee33c5,9cf7de2f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ebb750e0,8441e1f3,1,0,17894,320,50,2039,2,39,-1,32
14369821407896010752,1,14103005,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,54905eb8,43836a96,1,0,23160,320,50,2667,0,35,100173,221
1132337493107000832,0,14102108,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,8ce34352,1,0,15705,320,50,1722,0,35,-1,79
12967710939469701120,0,14102301,1005,0,85f751fd,c4e18dd6,50e219e0,f888bf4c,5b9c592b,0f2161f8,c505b5f6,c7c62647,06fbfd42,1,0,19771,320,50,2227,0,679,100081,48
4137486401230557184,1,14102900,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,488a9a3e,7dc3b26e,1,0,15705,320,50,1722,0,35,-1,79
6094930866521419776,1,14102112,1005,1,5b4d2eda,,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f15dbdfa,8a4875bd,1,0,16208,320,50,1800,3,167,100074,23
8856502104580724736,0,14102808,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a12fcfae,f87e93a5,1,0,17614,320,50,1993,2,1063,,33
12034620787156789248,0,14102202,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,f8354b8b,dab823eb,1,0,21667,320,50,2494,3,39,-1,112
1167754006492016896,0,14102300,1005,0,85f751fd,c4e18dd6,50e219e0,08b5f605,33da2e74,dc97ec06,a99f214a,a0fed552,cad4c01d,1,0,20153,320,50,2307,3,163,-1,61
12066848732042287104,0,14102717,1005,1,85f751fd,c4e18dd6,50e219e0,d644e4e7,2347f47a,0f2161f8,a99f214a,69070c60,7dc3b26e,1,0,22267,320,50,2566,3,47,100155,42
11291171327897282560,1,14103018,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,95b2935e,b7e932e7,1,0,17753,320,50,1993,2,1063,-1,33
190450996095300800,0,14103007,1005,0,1fbe01fe,,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,75b7e53d,22800eff,1,0,23755,320,50,2724,0,291,100084,253
7886431728065345536,0,14102201,1005,0,85f751fd,c4e18dd6,50e219e0,559908e0,ae637522,,a99f214a,1f2da717,b4e5827b,1,2,21611,320,50,2480,3,297,100111,61
6839006915896132608,0,14103004,1005,0,d6137915,,f028772b,ecad2386,7801e8d9,,a99f214a,e8a348b6,3295ea18,1,0,19772,320,50,2227,0,935,-1,48
3345730839169010176,0,14102819,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,033ff540,cd5b1559,1,2,22954,320,50,2654,3,35,100188,23
12052694315562334208,0,14103002,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e6efca3d,1b13b020,1,0,23725,320,50,2716,3,47,-1,23
13327909800487854080,0,14102403,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,,c02ffcfb,baf44d2b,a8d2c4cf,1,0,15705,320,50,1722,0,35,,79
16078146569904416768,0,14102903,1005,1,92c7cbe7,6e882918,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,f7b1ef1e,84ebbcd4,1,0,23424,216,36,2683,1,163,-1,212
1727290990179805952,0,14102115,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,59ac940d,aaffed8f,1,0,21761,320,50,2502,0,35,-1,221
1288040223458423296,0,14102508,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,e8d28d56,981edffc,1,2,21191,320,50,2424,1,161,100192,71
6552302594542633984,0,14102714,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6f17a99f,8a4875bd,1,0,15708,320,50,1722,0,35,-1,79
1100929776105183104,0,14102209,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,,a99f214a,4bd948e5,ecb851b2,1,0,21767,320,50,2506,0,35,-1,157
79468076616184544,0,14102208,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,,a99f214a,77d43dbf,cd5b1559,1,2,21768,320,50,2506,0,35,-1,157
13726962633260122112,0,14102613,1005,0,1b171d6d,272c5d9d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,38518885,021759da,1,0,15908,320,50,1752,3,297,100081,82
18133226447676078080,0,14102205,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7813a561,517bef98,1,0,21725,320,50,2502,0,35,-1,221
10063705977716373504,0,14102306,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f828c536,d787e91b,1,0,19772,320,50,,0,679,100079,48
8952069244085632000,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,0a3f56f6,0eb711ec,1,0,23804,320,50,2726,3,803,-1,229
840432593088154752,0,14102908,1005,1,ce3307ec,7e091613,f028772b,ecad2386,7801e8d9,,a99f214a,d90a7774,cad4c01d,1,0,23626,320,50,2707,3,937,100156,61
1299786107161297408,0,14102706,1005,0,a8c88b36,3fa3aa64,f028772b,ecad2386,7801e8d9,,a99f214a,6c7a8aba,bcb0c1f6,1,0,20007,320,50,2283,0,163,100076,95
17419776001170579456,0,14102812,1005,0,85f751fd,,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,d6696185,ef726eae,1,0,23222,320,50,,0,35,100176,221
3899830247803897344,0,14102408,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,cee62e55,711ee120,1,0,21836,300,250,2523,0,39,100084,221
13915094377733779456,1,14102118,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6685b131,46d98882,1,0,19771,320,50,2227,0,679,-1,48
15888841444906760192,1,14102402,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6a1c034d,a5bce124,1,0,22118,320,50,2547,2,35,-1,13
15732396320915337216,0,14102315,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4ec00ec2,36d749e5,1,0,15701,320,50,1722,0,35,,79
4422000340800692224,0,14102120,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,884297d2,1f883dc7,1,0,15704,320,50,1722,0,35,-1,79
16402445505840865280,0,14102406,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6d24983d,8a4875bd,1,0,21763,320,50,2502,0,39,-1,221
17281643332688633856,0,14102511,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,10aeb2d1,d780319b,1,0,15705,320,50,1722,0,35,-1,79
16276549102185893888,0,14102802,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,bdc04f52,13555279,1,0,19775,320,50,2229,0,687,100031,48
13731725297858568192,0,14102319,1005,0,85f751fd,c4e18dd6,50e219e0,08b5f605,33da2e74,dc97ec06,a99f214a,e108aaf4,f60c2fd3,1,0,20153,320,50,2307,3,163,100020,61
18084721408434032640,1,14102517,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,70d47d66,b784212f,1,0,17014,320,50,1872,3,39,-1,23
17966532423331844096,1,14102100,1005,1,bc3b3740,f43e535b,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,f40a004b,900981af,1,2,20596,320,50,,0,35,-1,157
12085390178357340160,0,14102903,1005,1,85f751fd,c4e18dd6,50e219e0,cf0327f9,2347f47a,0f2161f8,ded5a516,13b469f1,7abbbd5c,1,0,22637,300,50,2060,3,39,-1,23
3538208711618384896,0,14102819,1005,0,ff361da0,6dbd48f0,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,f60a0738,375c3d47,1,0,23405,320,50,2682,1,419,100083,212
8010511078193840128,0,14102202,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,40fd37af,c6263d8a,1,0,21763,320,50,2502,0,35,,221
9741722027199969280,1,14102120,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,431b3174,8ce34352,1,0,21761,320,50,2502,0,35,-1,221
11557256607018391552,0,14103023,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,16ae12a0,ecb851b2,1,2,23224,320,50,2676,0,299,100176,221
1983741386767813120,1,14102210,1005,0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,,a99f214a,6da5db30,76dc4769,1,0,21767,320,50,2506,0,35,-1,157
10486361041321254912,1,14102605,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,,a99f214a,c766d469,8a4875bd,1,0,15699,320,50,1722,0,35,100083,79
17538857692212115456,1,14102108,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,defae93b,bfa15b14,1,0,19771,320,50,2227,0,687,-1,48
9373505615046819840,0,14102813,1005,1,54c9941b,,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,a1e99bce,fbec56bc,1,0,23441,320,50,2685,1,33,-1,212
10318347727368900608,1,14102514,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1ac0943f,1ebc7efd,1,0,15702,320,50,1722,0,35,100083,79
1655812193783560448,0,14102815,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8e8fe49d,76dc4769,1,0,8330,320,50,761,3,175,100075,23
7189107791152960512,0,14102210,1005,0,26fa1946,,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,cb1d7db7,84ebbcd4,1,0,20363,216,36,2333,0,39,,157
11766785178583216128,0,14102820,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,7a7ed3be,b4b19c97,1,0,21611,320,50,2480,3,297,100111,61
10470374970434377728,0,14102704,1005,0,0ad5bf87,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1ac46904,a0f5f879,1,0,19950,320,50,1800,3,167,100077,23
3666122151178676736,0,14102908,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,c2c0ff66,c2662a32,158e4944,1,0,23151,320,50,2666,0,167,,221
12363564674755649536,0,14103012,1005,0,4e7614cf,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9058d2cc,0671f8e1,1,0,24033,320,50,2753,0,161,-1,104
1238072792561522688,0,14103005,1005,0,85f751fd,c4e18dd6,50e219e0,f53417e1,0e8616ad,0f2161f8,a99f214a,317a32b3,00b08597,1,0,23804,320,50,2726,3,803,-1,229
12092545361665691648,0,14102719,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e54c1344,711ee120,1,0,17753,320,50,1993,2,1063,,33
8389962637969676288,0,14102518,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,07875ea4,8d19d3d4,1,2,20108,320,50,2299,2,1327,-1,52
14509664724772153344,1,14102809,1005,0,85f751fd,c4e18dd6,50e219e0,f53417e1,0e8616ad,0f2161f8,a99f214a,1312b4d5,88fbaa46,1,2,23144,320,50,2665,0,34,-1,221
4093613685329991680,0,14102318,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,,a99f214a,679e55bd,1df52df3,1,0,4687,320,50,423,2,39,100148,32
14433610137163444224,0,14102211,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,d9fb7a37,1f0bc64f,1,0,21768,320,50,2506,0,35,-1,157
9377239173222862848,0,14102511,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,,a99f214a,7bce865a,4ceb2e0b,1,0,15704,320,50,1722,0,35,100084,79
2866782085269200896,0,14102304,1005,0,85f751fd,,50e219e0,669d2f76,2347f47a,0f2161f8,a99f214a,488a9a3e,3bd9e8e7,1,0,6393,320,50,547,3,47,-1,23
5048014739284146176,0,14103014,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a10d83d4,885dba17,6c247d18,1,2,15708,320,50,1722,0,35,-1,79
1716486650632249600,0,14102222,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e3367c8a,be87996b,1,2,4687,320,50,423,2,39,100148,32
17051812532547233792,0,14102104,1005,0,1fbe01fe,,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4685b232,2203a096,1,0,15706,320,50,1722,0,35,100084,79
5904999380570015744,1,14102704,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,,a99f214a,cb47e6c8,8ce34352,1,0,17014,320,50,1872,3,39,-1,23
5216251716063883264,0,14102711,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,99363c68,7abbbd5c,1,0,22685,320,50,2619,1,163,100057,71
11418863569741688832,0,14102106,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,86c9d66f,8d96a23d,1,2,19251,320,50,2201,3,35,-1,43
15521014138333747200,1,14102519,1005,1,e151e245,,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fbe4d0b4,a8d2c4cf,1,0,4687,320,50,423,2,39,,32
12616665443571955712,0,14103022,1005,0,235ba823,f6ebf28e,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,392f12c3,be74e6fe,1,0,23016,320,50,2658,3,35,100148,23
6102178515312007168,0,14102417,1005,0,adc38581,f47b77d7,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,1bdf6ca9,4ea23a13,1,0,16615,320,50,1863,3,39,-1,23
14804451948323225600,0,14102607,1005,0,85f751fd,c4e18dd6,50e219e0,be7c618d,2347f47a,f95efa07,0e322893,2891435d,f3776ac6,1,3,380,320,50,112,3,1319,,15
16576481961625096192,0,14102306,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,503cef37,9efa421a,1,0,19771,320,50,2227,0,679,100074,48
11535777802986774528,0,14102717,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,4ddbbcee,e1eae715,1,3,21189,320,50,,1,161,100193,71
3974239734377164288,0,14103006,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,64841e73,e55db00b,d6e0e6ff,1,0,23880,320,50,2738,0,163,-1,17
1334157793079971584,0,14102908,1005,0,85f751fd,c4e18dd6,50e219e0,be7c618d,2347f47a,,c9a3ac38,1ee8b686,0d4a3783,1,2,23642,320,50,2709,3,35,-1,23
7944937068455708672,0,14102609,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,,a99f214a,74b43336,051263ee,1,0,17262,320,50,1872,3,39,-1,23
12919390553259536384,1,14102518,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fcaf9df5,4ea23a13,1,0,16687,320,50,,3,39,-1,23
14894349843243843584,0,14103011,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,10dcdfb1,44c701de,1,0,23725,320,50,2716,3,47,-1,23
10212511346627090432,0,14102713,1005,0,89a490f5,ce307e01,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,e95a5804,a94d1405,1,0,19772,320,50,,0,935,-1,48
4428333728200512512,0,14102511,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,,a99f214a,077de383,3bd9e8e7,1,0,15706,320,50,,0,35,-1,79
17685684244215783424,1,14102212,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9fc2fff0,8a4875bd,1,0,15703,320,50,1722,0,35,-1,79
3133486118309358592,0,14103014,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,325993f2,e5227cb2,42a5d6ce,1,0,4687,320,50,,2,39,100148,32
162273332534331584,0,14102118,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,09353f25,5ec45883,1,0,19772,320,50,,0,679,100074,48
11686257290913071104,0,14103017,1005,0,85f751fd,c4e18dd6,50e219e0,388d9bfb,2347f47a,cef3e649,cfb27fcd,63bc5867,89416188,1,3,23730,300,250,,2,47,-1,23
16308903027256104960,0,14102204,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,76df963c,2203a096,1,0,21726,320,50,,0,35,100083,221
5919937800754472960,1,14102920,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,e0769885,443046a4,1,0,23726,320,50,2717,2,47,100128,23
17584769481366521856,0,14102308,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9eec65b0,76dc4769,1,0,22120,320,50,1702,0,1059,,110
2854610662046917120,0,14102605,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0b61bc5e,76dc4769,1,0,15701,320,50,1722,0,35,-1,79
11509204584646563840,0,14102412,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,ec81522a,981edffc,1,2,21189,320,50,2424,1,161,100193,71
17860128665924773888,0,14102507,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cb1dd02f,06fbfd42,1,0,19771,320,50,2227,0,679,,48
13659460822932111360,0,14103009,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e8110bf7,c94e93c4,1,0,23723,320,50,2716,3,47,-1,23
17255026169299830784,0,14102210,1005,0,517b8671,ac5abf20,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,23f89ab5,5ec45883,1,0,21768,320,50,2506,0,35,-1,157
8937992350802138112,0,14102905,1005,0,8cbacf0b,a434fa42,f028772b,ecad2386,7801e8d9,,a99f214a,fdaf282c,6d44e29a,1,0,23018,320,50,2658,3,35,100148,23
7461266460039411712,0,14102315,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7b5c2499,d4897fef,1,0,20633,320,50,2374,3,39,100148,23
9306000230355126272,0,14102220,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,,a99f214a,dfac8b97,76759795,1,0,17747,320,50,1974,2,39,-1,33
4963639363722566656,0,14102909,1005,1,0eb72673,d2f72222,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,57c7b427,ecb851b2,1,0,16838,320,50,1882,3,35,-1,13
5704419553819580416,0,14102816,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,33ef8f80,0bcabeaf,1,3,21191,320,50,2424,1,161,100191,71
8928420289316463616,0,14102318,1005,0,1fbe01fe,,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,806c49d9,54408210,1,0,15703,320,50,1722,0,35,100083,79
7223258598456200192,0,14102205,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7f80b21e,76dc4769,1,0,16208,320,50,1800,3,167,100075,23
5389483024113626112,0,14102204,1005,0,cdd3448e,295551a1,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,7f441a5d,9934e927,1,0,19251,320,50,2201,3,35,-1,43
11911931321896089600,0,14102422,1005,0,85f751fd,,50e219e0,cb06b587,2347f47a,0f2161f8,a99f214a,1bef8cf6,e7816ba8,1,0,20392,320,50,2340,3,41,100111,159
11919491119015577600,0,14102608,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9b13a699,cad4c01d,1,0,22246,320,50,2566,3,41,100156,42
14882490737717716992,0,14102120,1005,0,1fbe01fe,,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1bce495b,8a4875bd,1,0,21763,320,50,2502,0,35,-1,221
13335258055546974208,0,14102813,1005,0,85f751fd,c4e18dd6,50e219e0,ce183bbd,ae637522,cef3e649,a99f214a,3f97f1c3,36b67a2a,1,0,22516,320,50,2597,1,167,100003,71
